fecha,producto,categoria,unidades_vendidas,clima,evento_especial,promocion,precio_unitario,total_ventas,mes,estacion
2023-05-14,Producto A,Categoria 1,422,Nublado,Lunes de Pascua,Descuento,31,13082,5,Primavera
2023-05-14,Producto B,Categoria 2,640,Nublado,Semana Santa,Sin promoción,40,25600,5,Primavera
2023-05-14,Producto C,Categoria 2,198,Nevado,Lunes de Pascua,Descuento,12,2376,5,Primavera
2023-05-14,Producto D,Categoria 3,565,Lluvia,Black Friday,Sin promoción,28,15820,5,Primavera
2023-05-14,Producto E,Categoria 1,867,Soleado,Navidad,Sin promoción,15,13005,5,Primavera
2023-05-15,Producto A,Categoria 2,402,Lluvia,Semana Santa,Sin promoción,14,5628,5,Primavera
2023-05-15,Producto B,Categoria 1,748,Nublado,Navidad,Descuento,8,5984,5,Primavera
2023-05-15,Producto C,Categoria 1,942,Nublado,Navidad,Sin promoción,16,15072,5,Primavera
2023-05-15,Producto D,Categoria 2,506,Lluvia,Semana Santa,Sin promoción,33,16698,5,Primavera
2023-05-15,Producto E,Categoria 3,603,Nublado,Black Friday,Sin promoción,20,12060,5,Primavera
2023-05-16,Producto A,Categoria 2,242,Nevado,Lunes de Pascua,Sin promoción,16,3872,5,Primavera
2023-05-16,Producto B,Categoria 1,667,Lluvia,Navidad,Descuento,28,18676,5,Primavera
2023-05-16,Producto C,Categoria 1,656,Soleado,Semana Santa,Descuento,49,32144,5,Primavera
2023-05-16,Producto D,Categoria 2,763,Nevado,Black Friday,Descuento,40,30520,5,Primavera
2023-05-16,Producto E,Categoria 1,848,Nevado,Black Friday,Descuento,12,10176,5,Primavera
2023-05-17,Producto A,Categoria 3,565,Nevado,Black Friday,Descuento,45,25425,5,Primavera
2023-05-17,Producto B,Categoria 2,297,Nublado,Semana Santa,Sin promoción,32,9504,5,Primavera
2023-05-17,Producto C,Categoria 1,296,Nevado,Semana Santa,Sin promoción,34,10064,5,Primavera
2023-05-17,Producto D,Categoria 1,496,Nublado,Semana Santa,Sin promoción,30,14880,5,Primavera
2023-05-17,Producto E,Categoria 1,176,Lluvia,Lunes de Pascua,Sin promoción,42,7392,5,Primavera
2023-05-18,Producto A,Categoria 3,302,Nublado,Ninguno,Sin promoción,17,5134,5,Primavera
2023-05-18,Producto B,Categoria 2,697,Lluvia,Navidad,Sin promoción,43,29971,5,Primavera
2023-05-18,Producto C,Categoria 1,526,Lluvia,Ninguno,Sin promoción,45,23670,5,Primavera
2023-05-18,Producto D,Categoria 1,740,Nevado,Navidad,Descuento,5,3700,5,Primavera
2023-05-18,Producto E,Categoria 3,497,Nublado,Black Friday,Descuento,7,3479,5,Primavera
2023-05-19,Producto A,Categoria 2,348,Soleado,Semana Santa,Descuento,7,2436,5,Primavera
2023-05-19,Producto B,Categoria 1,639,Nevado,Semana Santa,Descuento,26,16614,5,Primavera
2023-05-19,Producto C,Categoria 3,281,Nublado,Semana Santa,Sin promoción,20,5620,5,Primavera
2023-05-19,Producto D,Categoria 3,615,Nevado,Semana Santa,Sin promoción,45,27675,5,Primavera
2023-05-19,Producto E,Categoria 1,174,Nublado,Lunes de Pascua,Descuento,7,1218,5,Primavera
2023-05-20,Producto A,Categoria 2,473,Nevado,Navidad,Sin promoción,16,7568,5,Primavera
2023-05-20,Producto B,Categoria 1,417,Nublado,Lunes de Pascua,Sin promoción,31,12927,5,Primavera
2023-05-20,Producto C,Categoria 1,463,Nevado,Lunes de Pascua,Descuento,40,18520,5,Primavera
2023-05-20,Producto D,Categoria 1,77,Soleado,Ninguno,Sin promoción,19,1463,5,Primavera
2023-05-20,Producto E,Categoria 2,324,Soleado,Semana Santa,Descuento,8,2592,5,Primavera
2023-05-21,Producto A,Categoria 3,409,Lluvia,Ninguno,Sin promoción,49,20041,5,Primavera
2023-05-21,Producto B,Categoria 1,618,Soleado,Navidad,Descuento,41,25338,5,Primavera
2023-05-21,Producto C,Categoria 2,615,Lluvia,Navidad,Sin promoción,24,14760,5,Primavera
2023-05-21,Producto D,Categoria 1,425,Lluvia,Semana Santa,Descuento,6,2550,5,Primavera
2023-05-21,Producto E,Categoria 1,480,Lluvia,Semana Santa,Descuento,13,6240,5,Primavera
2023-05-22,Producto A,Categoria 2,361,Nublado,Lunes de Pascua,Descuento,42,15162,5,Primavera
2023-05-22,Producto B,Categoria 3,356,Lluvia,Lunes de Pascua,Sin promoción,19,6764,5,Primavera
2023-05-22,Producto C,Categoria 3,461,Nublado,Semana Santa,Sin promoción,14,6454,5,Primavera
2023-05-22,Producto D,Categoria 3,133,Lluvia,Ninguno,Sin promoción,10,1330,5,Primavera
2023-05-22,Producto E,Categoria 2,484,Lluvia,Semana Santa,Descuento,37,17908,5,Primavera
2023-05-23,Producto A,Categoria 3,476,Soleado,Navidad,Descuento,5,2380,5,Primavera
2023-05-23,Producto B,Categoria 1,570,Lluvia,Lunes de Pascua,Descuento,20,11400,5,Primavera
2023-05-23,Producto C,Categoria 2,573,Soleado,Black Friday,Descuento,28,16044,5,Primavera
2023-05-23,Producto D,Categoria 2,137,Nevado,Ninguno,Sin promoción,15,2055,5,Primavera
2023-05-23,Producto E,Categoria 1,601,Nevado,Black Friday,Descuento,13,7813,5,Primavera
2023-05-24,Producto A,Categoria 3,423,Lluvia,Semana Santa,Sin promoción,24,10152,5,Primavera
2023-05-24,Producto B,Categoria 3,617,Lluvia,Navidad,Sin promoción,43,26531,5,Primavera
2023-05-24,Producto C,Categoria 3,665,Soleado,Black Friday,Sin promoción,35,23275,5,Primavera
2023-05-24,Producto D,Categoria 2,579,Nublado,Navidad,Descuento,47,27213,5,Primavera
2023-05-24,Producto E,Categoria 1,112,Nublado,Lunes de Pascua,Sin promoción,28,3136,5,Primavera
2023-05-25,Producto A,Categoria 2,315,Nevado,Semana Santa,Sin promoción,16,5040,5,Primavera
2023-05-25,Producto B,Categoria 1,469,Soleado,Lunes de Pascua,Sin promoción,19,8911,5,Primavera
2023-05-25,Producto C,Categoria 1,587,Soleado,Semana Santa,Descuento,26,15262,5,Primavera
2023-05-25,Producto D,Categoria 2,275,Lluvia,Semana Santa,Descuento,38,10450,5,Primavera
2023-05-25,Producto E,Categoria 3,599,Lluvia,Navidad,Sin promoción,40,23960,5,Primavera
2023-05-26,Producto A,Categoria 2,286,Nevado,Ninguno,Descuento,11,3146,5,Primavera
2023-05-26,Producto B,Categoria 2,448,Lluvia,Semana Santa,Sin promoción,13,5824,5,Primavera
2023-05-26,Producto C,Categoria 3,278,Lluvia,Semana Santa,Descuento,23,6394,5,Primavera
2023-05-26,Producto D,Categoria 3,332,Soleado,Lunes de Pascua,Sin promoción,30,9960,5,Primavera
2023-05-26,Producto E,Categoria 1,756,Soleado,Navidad,Sin promoción,13,9828,5,Primavera
2023-05-27,Producto A,Categoria 1,775,Nevado,Navidad,Descuento,24,18600,5,Primavera
2023-05-27,Producto B,Categoria 3,157,Lluvia,Ninguno,Sin promoción,15,2355,5,Primavera
2023-05-27,Producto C,Categoria 3,631,Nublado,Navidad,Sin promoción,35,22085,5,Primavera
2023-05-27,Producto D,Categoria 3,317,Lluvia,Lunes de Pascua,Descuento,44,13948,5,Primavera
2023-05-27,Producto E,Categoria 3,389,Nublado,Navidad,Descuento,11,4279,5,Primavera
2023-05-28,Producto A,Categoria 3,594,Nevado,Navidad,Sin promoción,17,10098,5,Primavera
2023-05-28,Producto B,Categoria 3,407,Lluvia,Ninguno,Descuento,20,8140,5,Primavera
2023-05-28,Producto C,Categoria 2,774,Soleado,Black Friday,Sin promoción,15,11610,5,Primavera
2023-05-28,Producto D,Categoria 3,137,Lluvia,Ninguno,Descuento,21,2877,5,Primavera
2023-05-28,Producto E,Categoria 3,584,Lluvia,Semana Santa,Descuento,21,12264,5,Primavera
2023-05-29,Producto A,Categoria 3,350,Nevado,Ninguno,Sin promoción,37,12950,5,Primavera
2023-05-29,Producto B,Categoria 2,201,Lluvia,Lunes de Pascua,Sin promoción,32,6432,5,Primavera
2023-05-29,Producto C,Categoria 1,349,Nublado,Ninguno,Sin promoción,29,10121,5,Primavera
2023-05-29,Producto D,Categoria 2,543,Nevado,Black Friday,Descuento,31,16833,5,Primavera
2023-05-29,Producto E,Categoria 2,542,Lluvia,Lunes de Pascua,Sin promoción,13,7046,5,Primavera
2023-05-30,Producto A,Categoria 3,55,Nevado,Ninguno,Descuento,5,275,5,Primavera
2023-05-30,Producto B,Categoria 1,764,Lluvia,Black Friday,Descuento,6,4584,5,Primavera
2023-05-30,Producto C,Categoria 2,917,Lluvia,Black Friday,Sin promoción,17,15589,5,Primavera
2023-05-30,Producto D,Categoria 1,395,Lluvia,Lunes de Pascua,Sin promoción,33,13035,5,Primavera
2023-05-30,Producto E,Categoria 2,380,Soleado,Ninguno,Sin promoción,16,6080,5,Primavera
2023-05-31,Producto A,Categoria 3,179,Nevado,Ninguno,Sin promoción,47,8413,5,Primavera
2023-05-31,Producto B,Categoria 1,243,Soleado,Lunes de Pascua,Sin promoción,17,4131,5,Primavera
2023-05-31,Producto C,Categoria 3,739,Nevado,Black Friday,Descuento,43,31777,5,Primavera
2023-05-31,Producto D,Categoria 3,674,Nevado,Navidad,Sin promoción,45,30330,5,Primavera
2023-05-31,Producto E,Categoria 2,185,Soleado,Lunes de Pascua,Descuento,45,8325,5,Primavera
2023-06-01,Producto A,Categoria 2,272,Nevado,Semana Santa,Descuento,27,7344,6,Verano
2023-06-01,Producto B,Categoria 2,175,Nublado,Lunes de Pascua,Descuento,16,2800,6,Verano
2023-06-01,Producto C,Categoria 1,429,Soleado,Lunes de Pascua,Sin promoción,5,2145,6,Verano
2023-06-01,Producto D,Categoria 2,742,Lluvia,Navidad,Sin promoción,12,8904,6,Verano
2023-06-01,Producto E,Categoria 1,626,Soleado,Navidad,Sin promoción,38,23788,6,Verano
2023-06-02,Producto A,Categoria 3,95,Nevado,Lunes de Pascua,Descuento,35,3325,6,Verano
2023-06-02,Producto B,Categoria 3,338,Nublado,Semana Santa,Sin promoción,17,5746,6,Verano
2023-06-02,Producto C,Categoria 1,548,Soleado,Semana Santa,Sin promoción,16,8768,6,Verano
2023-06-02,Producto D,Categoria 3,243,Lluvia,Ninguno,Sin promoción,11,2673,6,Verano
2023-06-02,Producto E,Categoria 2,170,Lluvia,Ninguno,Descuento,34,5780,6,Verano
2023-06-03,Producto A,Categoria 3,464,Nublado,Semana Santa,Sin promoción,11,5104,6,Verano
2023-06-03,Producto B,Categoria 2,626,Soleado,Navidad,Sin promoción,47,29422,6,Verano
2023-06-03,Producto C,Categoria 1,236,Lluvia,Ninguno,Sin promoción,48,11328,6,Verano
2023-06-03,Producto D,Categoria 3,395,Soleado,Lunes de Pascua,Sin promoción,27,10665,6,Verano
2023-06-03,Producto E,Categoria 2,403,Nevado,Ninguno,Sin promoción,29,11687,6,Verano
2023-06-04,Producto A,Categoria 2,473,Nublado,Lunes de Pascua,Sin promoción,10,4730,6,Verano
2023-06-04,Producto B,Categoria 1,217,Nublado,Lunes de Pascua,Descuento,39,8463,6,Verano
2023-06-04,Producto C,Categoria 1,223,Nublado,Ninguno,Sin promoción,5,1115,6,Verano
2023-06-04,Producto D,Categoria 3,219,Lluvia,Lunes de Pascua,Sin promoción,24,5256,6,Verano
2023-06-04,Producto E,Categoria 2,339,Nevado,Semana Santa,Sin promoción,20,6780,6,Verano
2023-06-05,Producto A,Categoria 2,842,Lluvia,Navidad,Descuento,44,37048,6,Verano
2023-06-05,Producto B,Categoria 2,433,Soleado,Lunes de Pascua,Descuento,21,9093,6,Verano
2023-06-05,Producto C,Categoria 3,283,Nublado,Navidad,Sin promoción,6,1698,6,Verano
2023-06-05,Producto D,Categoria 1,362,Soleado,Semana Santa,Descuento,5,1810,6,Verano
2023-06-05,Producto E,Categoria 1,366,Nevado,Ninguno,Descuento,11,4026,6,Verano
2023-06-06,Producto A,Categoria 2,520,Soleado,Semana Santa,Sin promoción,39,20280,6,Verano
2023-06-06,Producto B,Categoria 2,299,Soleado,Ninguno,Descuento,34,10166,6,Verano
2023-06-06,Producto C,Categoria 3,718,Lluvia,Black Friday,Sin promoción,16,11488,6,Verano
2023-06-06,Producto D,Categoria 2,581,Soleado,Black Friday,Sin promoción,26,15106,6,Verano
2023-06-06,Producto E,Categoria 1,378,Nevado,Ninguno,Sin promoción,14,5292,6,Verano
2023-06-07,Producto A,Categoria 3,663,Nublado,Navidad,Descuento,44,29172,6,Verano
2023-06-07,Producto B,Categoria 3,294,Nublado,Semana Santa,Descuento,28,8232,6,Verano
2023-06-07,Producto C,Categoria 1,343,Nublado,Black Friday,Descuento,26,8918,6,Verano
2023-06-07,Producto D,Categoria 3,292,Soleado,Ninguno,Descuento,21,6132,6,Verano
2023-06-07,Producto E,Categoria 2,339,Soleado,Semana Santa,Sin promoción,18,6102,6,Verano
2023-06-08,Producto A,Categoria 1,749,Lluvia,Navidad,Sin promoción,23,17227,6,Verano
2023-06-08,Producto B,Categoria 1,341,Soleado,Black Friday,Descuento,46,15686,6,Verano
2023-06-08,Producto C,Categoria 1,191,Soleado,Lunes de Pascua,Sin promoción,23,4393,6,Verano
2023-06-08,Producto D,Categoria 2,662,Nevado,Semana Santa,Descuento,41,27142,6,Verano
2023-06-08,Producto E,Categoria 1,947,Nevado,Black Friday,Descuento,40,37880,6,Verano
2023-06-09,Producto A,Categoria 2,594,Lluvia,Navidad,Sin promoción,21,12474,6,Verano
2023-06-09,Producto B,Categoria 1,771,Lluvia,Navidad,Descuento,18,13878,6,Verano
2023-06-09,Producto C,Categoria 2,557,Soleado,Navidad,Descuento,17,9469,6,Verano
2023-06-09,Producto D,Categoria 3,799,Nublado,Navidad,Sin promoción,14,11186,6,Verano
2023-06-09,Producto E,Categoria 1,329,Nublado,Ninguno,Descuento,29,9541,6,Verano
2023-06-10,Producto A,Categoria 3,98,Soleado,Lunes de Pascua,Sin promoción,37,3626,6,Verano
2023-06-10,Producto B,Categoria 1,809,Nublado,Navidad,Sin promoción,45,36405,6,Verano
2023-06-10,Producto C,Categoria 1,605,Lluvia,Semana Santa,Descuento,42,25410,6,Verano
2023-06-10,Producto D,Categoria 3,713,Nublado,Black Friday,Sin promoción,30,21390,6,Verano
2023-06-10,Producto E,Categoria 3,471,Nevado,Navidad,Descuento,10,4710,6,Verano
2023-06-11,Producto A,Categoria 3,122,Nevado,Lunes de Pascua,Sin promoción,32,3904,6,Verano
2023-06-11,Producto B,Categoria 3,386,Soleado,Semana Santa,Sin promoción,26,10036,6,Verano
2023-06-11,Producto C,Categoria 1,265,Lluvia,Ninguno,Sin promoción,45,11925,6,Verano
2023-06-11,Producto D,Categoria 2,547,Lluvia,Black Friday,Descuento,10,5470,6,Verano
2023-06-11,Producto E,Categoria 3,557,Lluvia,Navidad,Sin promoción,36,20052,6,Verano
2023-06-12,Producto A,Categoria 1,538,Nevado,Black Friday,Descuento,24,12912,6,Verano
2023-06-12,Producto B,Categoria 2,356,Lluvia,Ninguno,Descuento,10,3560,6,Verano
2023-06-12,Producto C,Categoria 1,269,Lluvia,Lunes de Pascua,Sin promoción,6,1614,6,Verano
2023-06-12,Producto D,Categoria 2,920,Lluvia,Black Friday,Sin promoción,25,23000,6,Verano
2023-06-12,Producto E,Categoria 2,852,Nevado,Navidad,Sin promoción,18,15336,6,Verano
2023-06-13,Producto A,Categoria 1,712,Nevado,Navidad,Sin promoción,27,19224,6,Verano
2023-06-13,Producto B,Categoria 1,541,Lluvia,Ninguno,Sin promoción,21,11361,6,Verano
2023-06-13,Producto C,Categoria 2,241,Lluvia,Ninguno,Descuento,23,5543,6,Verano
2023-06-13,Producto D,Categoria 3,543,Nevado,Semana Santa,Descuento,39,21177,6,Verano
2023-06-13,Producto E,Categoria 1,502,Nevado,Black Friday,Sin promoción,21,10542,6,Verano
2023-06-14,Producto A,Categoria 2,393,Nevado,Semana Santa,Descuento,46,18078,6,Verano
2023-06-14,Producto B,Categoria 3,316,Nevado,Semana Santa,Descuento,29,9164,6,Verano
2023-06-14,Producto C,Categoria 2,670,Lluvia,Black Friday,Descuento,47,31490,6,Verano
2023-06-14,Producto D,Categoria 3,510,Nevado,Black Friday,Descuento,14,7140,6,Verano
2023-06-14,Producto E,Categoria 3,562,Nublado,Black Friday,Descuento,27,15174,6,Verano
2023-06-15,Producto A,Categoria 3,657,Nublado,Navidad,Descuento,29,19053,6,Verano
2023-06-15,Producto B,Categoria 2,128,Soleado,Lunes de Pascua,Sin promoción,19,2432,6,Verano
2023-06-15,Producto C,Categoria 3,594,Nublado,Semana Santa,Descuento,24,14256,6,Verano
2023-06-15,Producto D,Categoria 2,431,Nevado,Semana Santa,Sin promoción,42,18102,6,Verano
2023-06-15,Producto E,Categoria 2,330,Lluvia,Lunes de Pascua,Descuento,34,11220,6,Verano
2023-06-16,Producto A,Categoria 3,677,Soleado,Semana Santa,Sin promoción,17,11509,6,Verano
2023-06-16,Producto B,Categoria 1,391,Nevado,Ninguno,Sin promoción,29,11339,6,Verano
2023-06-16,Producto C,Categoria 3,388,Nevado,Black Friday,Descuento,11,4268,6,Verano
2023-06-16,Producto D,Categoria 3,179,Nublado,Ninguno,Descuento,21,3759,6,Verano
2023-06-16,Producto E,Categoria 1,162,Nublado,Lunes de Pascua,Sin promoción,14,2268,6,Verano
2023-06-17,Producto A,Categoria 3,558,Nublado,Navidad,Descuento,28,15624,6,Verano
2023-06-17,Producto B,Categoria 1,163,Nublado,Semana Santa,Descuento,48,7824,6,Verano
2023-06-17,Producto C,Categoria 1,512,Nublado,Navidad,Sin promoción,23,11776,6,Verano
2023-06-17,Producto D,Categoria 3,594,Nublado,Black Friday,Sin promoción,46,27324,6,Verano
2023-06-17,Producto E,Categoria 2,595,Nevado,Black Friday,Descuento,8,4760,6,Verano
2023-06-18,Producto A,Categoria 1,535,Nublado,Navidad,Descuento,32,17120,6,Verano
2023-06-18,Producto B,Categoria 2,432,Nevado,Lunes de Pascua,Sin promoción,45,19440,6,Verano
2023-06-18,Producto C,Categoria 3,418,Nevado,Semana Santa,Sin promoción,24,10032,6,Verano
2023-06-18,Producto D,Categoria 2,729,Soleado,Navidad,Sin promoción,5,3645,6,Verano
2023-06-18,Producto E,Categoria 1,689,Nublado,Navidad,Sin promoción,45,31005,6,Verano
2023-06-19,Producto A,Categoria 3,616,Lluvia,Black Friday,Descuento,49,30184,6,Verano
2023-06-19,Producto B,Categoria 1,811,Nevado,Black Friday,Descuento,26,21086,6,Verano
2023-06-19,Producto C,Categoria 1,474,Nevado,Lunes de Pascua,Descuento,37,17538,6,Verano
2023-06-19,Producto D,Categoria 1,273,Soleado,Lunes de Pascua,Sin promoción,15,4095,6,Verano
2023-06-19,Producto E,Categoria 1,571,Nevado,Semana Santa,Sin promoción,29,16559,6,Verano
2023-06-20,Producto A,Categoria 3,804,Nublado,Navidad,Sin promoción,24,19296,6,Verano
2023-06-20,Producto B,Categoria 1,108,Lluvia,Lunes de Pascua,Descuento,24,2592,6,Verano
2023-06-20,Producto C,Categoria 3,553,Nevado,Semana Santa,Descuento,23,12719,6,Verano
2023-06-20,Producto D,Categoria 2,646,Nublado,Black Friday,Sin promoción,31,20026,6,Verano
2023-06-20,Producto E,Categoria 2,273,Soleado,Semana Santa,Sin promoción,33,9009,6,Verano
2023-06-21,Producto A,Categoria 1,638,Lluvia,Navidad,Descuento,25,15950,6,Verano
2023-06-21,Producto B,Categoria 1,340,Soleado,Ninguno,Sin promoción,17,5780,6,Verano
2023-06-21,Producto C,Categoria 2,660,Nevado,Black Friday,Sin promoción,30,19800,6,Verano
2023-06-21,Producto D,Categoria 3,89,Lluvia,Lunes de Pascua,Descuento,30,2670,6,Verano
2023-06-21,Producto E,Categoria 2,341,Lluvia,Ninguno,Sin promoción,29,9889,6,Verano
2023-06-22,Producto A,Categoria 1,465,Nublado,Ninguno,Descuento,6,2790,6,Verano
2023-06-22,Producto B,Categoria 3,451,Nevado,Ninguno,Descuento,15,6765,6,Verano
2023-06-22,Producto C,Categoria 3,559,Nevado,Semana Santa,Descuento,40,22360,6,Verano
2023-06-22,Producto D,Categoria 1,642,Nublado,Semana Santa,Sin promoción,17,10914,6,Verano
2023-06-22,Producto E,Categoria 2,394,Soleado,Semana Santa,Sin promoción,34,13396,6,Verano
2023-06-23,Producto A,Categoria 2,340,Lluvia,Ninguno,Sin promoción,20,6800,6,Verano
2023-06-23,Producto B,Categoria 2,617,Soleado,Semana Santa,Sin promoción,14,8638,6,Verano
2023-06-23,Producto C,Categoria 3,429,Lluvia,Ninguno,Sin promoción,12,5148,6,Verano
2023-06-23,Producto D,Categoria 3,150,Nevado,Lunes de Pascua,Descuento,36,5400,6,Verano
2023-06-23,Producto E,Categoria 1,378,Soleado,Lunes de Pascua,Sin promoción,12,4536,6,Verano
2023-06-24,Producto A,Categoria 3,781,Nevado,Navidad,Descuento,13,10153,6,Verano
2023-06-24,Producto B,Categoria 2,521,Lluvia,Ninguno,Descuento,32,16672,6,Verano
2023-06-24,Producto C,Categoria 1,375,Nevado,Lunes de Pascua,Sin promoción,41,15375,6,Verano
2023-06-24,Producto D,Categoria 1,726,Soleado,Navidad,Descuento,35,25410,6,Verano
2023-06-24,Producto E,Categoria 2,461,Lluvia,Black Friday,Descuento,25,11525,6,Verano
2023-06-25,Producto A,Categoria 3,824,Nevado,Navidad,Descuento,27,22248,6,Verano
2023-06-25,Producto B,Categoria 2,253,Lluvia,Lunes de Pascua,Sin promoción,46,11638,6,Verano
2023-06-25,Producto C,Categoria 2,716,Soleado,Black Friday,Sin promoción,20,14320,6,Verano
2023-06-25,Producto D,Categoria 1,658,Lluvia,Semana Santa,Sin promoción,27,17766,6,Verano
2023-06-25,Producto E,Categoria 3,453,Nevado,Ninguno,Descuento,23,10419,6,Verano
2023-06-26,Producto A,Categoria 1,118,Nevado,Lunes de Pascua,Sin promoción,16,1888,6,Verano
2023-06-26,Producto B,Categoria 2,219,Lluvia,Lunes de Pascua,Descuento,8,1752,6,Verano
2023-06-26,Producto C,Categoria 3,658,Nevado,Navidad,Sin promoción,36,23688,6,Verano
2023-06-26,Producto D,Categoria 1,392,Nevado,Lunes de Pascua,Descuento,7,2744,6,Verano
2023-06-26,Producto E,Categoria 3,588,Lluvia,Navidad,Descuento,6,3528,6,Verano
2023-06-27,Producto A,Categoria 3,605,Nublado,Navidad,Sin promoción,43,26015,6,Verano
2023-06-27,Producto B,Categoria 3,632,Nevado,Semana Santa,Sin promoción,48,30336,6,Verano
2023-06-27,Producto C,Categoria 2,258,Nublado,Semana Santa,Sin promoción,11,2838,6,Verano
2023-06-27,Producto D,Categoria 1,412,Nevado,Ninguno,Descuento,6,2472,6,Verano
2023-06-27,Producto E,Categoria 3,658,Lluvia,Black Friday,Descuento,14,9212,6,Verano
2023-06-28,Producto A,Categoria 2,895,Soleado,Navidad,Sin promoción,8,7160,6,Verano
2023-06-28,Producto B,Categoria 3,513,Nublado,Navidad,Sin promoción,15,7695,6,Verano
2023-06-28,Producto C,Categoria 1,346,Lluvia,Ninguno,Sin promoción,31,10726,6,Verano
2023-06-28,Producto D,Categoria 2,885,Nublado,Navidad,Sin promoción,35,30975,6,Verano
2023-06-28,Producto E,Categoria 1,306,Nublado,Lunes de Pascua,Sin promoción,31,9486,6,Verano
2023-06-29,Producto A,Categoria 1,392,Lluvia,Lunes de Pascua,Descuento,43,16856,6,Verano
2023-06-29,Producto B,Categoria 2,183,Nevado,Ninguno,Sin promoción,31,5673,6,Verano
